gene,gene_ens,log2FC,pvalue,padj,mean_group,mean_ref,pct_group,pct_ref
HSD17B4,ENSG00000133835,-0.8409,8.843906453524136e-11,1.977728507354772e-09,0.5142,0.9211,0.268,0.537
UBB,ENSG00000170315,-0.4622,8.853202738256084e-11,1.977728507354772e-09,1.2443,1.7143,0.589,0.809
SLC25A4,ENSG00000151729,-0.8431,9.086831618103926e-11,2.021131638693419e-09,0.5158,0.9255,0.279,0.537
TM4SF1,ENSG00000169908,0.5252,1.0229922332645059e-10,2.2655750407383755e-09,1.3084,0.9091,0.604,0.479
CREG1,ENSG00000143162,-1.0322,1.042235797230034e-10,2.29828649191756e-09,0.3592,0.7348,0.193,0.447
UQCR10,ENSG00000184076,-0.4185,1.0863254641230841e-10,2.3852736045574383e-09,1.3524,1.8075,0.639,0.84
RPL35,ENSG00000136942,-0.2708,1.1343679808305499e-10,2.4801628448967513e-09,1.8338,2.2125,0.761,0.904
AQP1,ENSG00000240583,-0.8906,1.20744839186757e-10,2.6287584056845657e-09,0.4922,0.9126,0.246,0.502
CRIP1,ENSG00000213145,1.6612,1.364265798175159e-10,2.9576361481113785e-09,0.6906,0.2183,0.329,0.127
KRT18,ENSG00000111057,0.1202,1.4144870055877636e-10,3.0536278297100546e-09,1.708,1.5714,0.754,0.769
DAZAP2,ENSG00000183283,-0.749,1.443297018438117e-10,3.1027866446590147e-09,0.6427,1.0802,0.336,0.611
ZNF385B,ENSG00000144331,-0.6738,1.4526246782523499e-10,3.1098273320252393e-09,0.7124,1.1365,0.311,0.602
RPS17,ENSG00000182774,-0.4194,1.7126595714820014e-10,3.651304928744615e-09,1.4157,1.8934,0.611,0.811
JUN,ENSG00000177606,-0.4461,1.7599430903376725e-10,3.736606445518579e-09,1.2867,1.753,0.582,0.789
SNHG7,ENSG00000233016,-0.7643,1.7715587064917545e-10,3.7457895612982036e-09,0.6372,1.0824,0.321,0.591
POLR2L,ENSG00000177700,-0.4287,1.788641770264474e-10,3.766410416237241e-09,1.3614,1.8324,0.629,0.847
TOMM7,ENSG00000196683,-0.4548,1.8549149240343845e-10,3.87420848767832e-09,1.3155,1.803,0.607,0.838
TMEM243,ENSG00000135185,-0.7327,1.848333885883832e-10,3.87420848767832e-09,0.6564,1.0909,0.339,0.607
DHCR24,ENSG00000116133,-0.5782,2.0480921007044499e-10,4.260363244299378e-09,1.0149,1.5154,0.493,0.761
ETV1,ENSG00000006468,-1.0538,2.0618172255612467e-10,4.2716197197313245e-09,0.3436,0.7135,0.175,0.424
BLOC1S1,ENSG00000135441,-1.1425,2.1337347824312773e-10,4.402863177563014e-09,0.2977,0.6574,0.164,0.398
RPL27,ENSG00000131469,-0.3008,2.4300933122140076e-10,4.9943277752622284e-09,1.6917,2.0838,0.721,0.878
ACAT1,ENSG00000075239,-1.0796,2.488452066458533e-10,5.0938911224955945e-09,0.3209,0.6784,0.179,0.42
VEPH1,ENSG00000197415,-0.9182,2.9286741182321597e-10,5.971241118840014e-09,0.436,0.824,0.221,0.478
ID4,ENSG00000172201,-1.6291,3.09692521297469e-10,6.2893287526735005e-09,0.1713,0.5302,0.096,0.321
HOPX,ENSG00000171476,-0.2196,3.355421428813996e-10,6.787462717026106e-09,1.9403,2.2593,0.814,0.929
UQCRB,ENSG00000156467,-0.4209,3.5295487759977806e-10,7.1116947494418025e-09,1.3141,1.7592,0.621,0.826
HERPUD1,ENSG00000051108,-0.8408,3.564489404645123e-10,7.154041625416657e-09,0.5262,0.9426,0.279,0.535
IGFBP4,ENSG00000141753,-1.1148,3.8661647747261777e-10,7.729320860911711e-09,0.3081,0.6673,0.161,0.405
MPST,ENSG00000128309,-0.7523,3.980872682228955e-10,7.927799938485416e-09,0.6352,1.07,0.325,0.603
SYPL1,ENSG00000008282,-0.9473,4.1363120679671496e-10,8.2055488051024e-09,0.3958,0.7633,0.221,0.465
RAB11FIP1,ENSG00000156675,0.579,4.373546360164359e-10,8.642800460970953e-09,1.1193,0.7493,0.529,0.435
SAT2,ENSG00000141504,-0.8093,4.5560793867800534e-10,8.969017582098051e-09,0.535,0.9375,0.289,0.547
COX14,ENSG00000178449,-0.646,5.423918797674197e-10,1.0636677397881689e-08,0.7872,1.2318,0.411,0.666
MTRR,ENSG00000124275,-1.4161,6.373336035581934e-10,1.2451026825406835e-08,0.1928,0.5147,0.089,0.323
SCP2,ENSG00000116171,-0.7489,6.836133789481374e-10,1.32878597744701e-08,0.6224,1.046,0.325,0.591
NDUFA11,ENSG00000174886,-0.7712,6.853411522449545e-10,1.32878597744701e-08,0.5846,0.9977,0.304,0.566
SLC39A8,ENSG00000138821,-0.5988,7.21699634398818e-10,1.394019820128243e-08,0.9262,1.4028,0.454,0.722
PFDN5,ENSG00000123349,-0.37,8.293021142884543e-10,1.5958630199303665e-08,1.431,1.8493,0.664,0.849
EGR1,ENSG00000120738,-0.6907,1.1372199396785535e-09,2.1802373321150777e-08,0.7161,1.1559,0.339,0.575
GPRC5A,ENSG00000013588,0.3071,1.7117802425037799e-09,3.2638385733124576e-08,1.426,1.1526,0.661,0.608
SLC27A3,ENSG00000143554,-1.3459,1.7151351008064687e-09,3.2638385733124576e-08,0.2213,0.5626,0.125,0.343
SELENOM,ENSG00000198832,-0.7468,1.8551469094490057e-09,3.517249011346491e-08,0.5876,0.9861,0.307,0.557
ABCC3,ENSG00000108846,3.1196,1.9350762925452713e-09,3.655302202609413e-08,0.4521,0.0519,0.239,0.034
KGD4,ENSG00000134056,-0.7102,2.027981549088694e-09,3.8167652744387215e-08,0.6296,1.0301,0.336,0.587
EIF3E,ENSG00000104408,-0.5966,2.049919911444701e-09,3.8439739069353554e-08,0.9014,1.363,0.443,0.706
CEBPA,ENSG00000245848,-1.4345,2.233428476664675e-09,4.172856550219309e-08,0.1923,0.5199,0.107,0.327
DDT,ENSG00000099977,-0.6092,2.7298465140635194e-09,5.081866445383465e-08,0.83,1.2661,0.429,0.678
COX6C,ENSG00000164919,-0.4714,3.3876716832430813e-09,6.283702927257383e-08,1.2854,1.7821,0.593,0.841
ARL5A,ENSG00000162980,-0.9091,3.426858602859439e-09,6.333525000536618e-08,0.3861,0.7252,0.211,0.445
HMGCS1,ENSG00000112972,-0.7688,4.120561993932317e-09,7.588332446173564e-08,0.5784,0.9855,0.279,0.531
MMAB,ENSG00000139428,-0.8796,4.139528269656671e-09,7.596034374819991e-08,0.4082,0.751,0.221,0.458
BEX4,ENSG00000102409,-0.9719,4.5142167391681505e-09,8.25410875652881e-08,0.3486,0.6839,0.189,0.422
TCEAL9,ENSG00000185222,-0.8772,4.570567790635629e-09,8.327509683789313e-08,0.4248,0.7804,0.239,0.456
TST,ENSG00000128311,-1.0525,5.178195026723141e-09,9.401260087386396e-08,0.3136,0.6505,0.168,0.396
EBAG9,ENSG00000147654,-1.0904,5.513723826580152e-09,9.975180641186204e-08,0.2822,0.6009,0.157,0.38
ANP32E,ENSG00000143401,-1.4631,5.655536390949411e-09,1.0195840693578273e-07,0.1733,0.4779,0.096,0.309
TSPAN4,ENSG00000214063,-0.8667,5.755752748453514e-09,1.0340229937606348e-07,0.4218,0.7692,0.229,0.464
CXADR,ENSG00000154639,-1.0058,6.727521756272325e-09,1.2043904802692405e-07,0.3132,0.6289,0.171,0.394
RGS16,ENSG00000143333,-1.2436,6.883478126094873e-09,1.2280316184678976e-07,0.2526,0.5983,0.132,0.346
NECAB1,ENSG00000123119,-1.5499,7.923408466225649e-09,1.4086668754140963e-07,0.1578,0.4621,0.082,0.293
ENSG00000214708,ENSG00000214708,-2.4532,8.12515724873966e-09,1.439553722207737e-07,0.0675,0.37,0.039,0.243
SEC11C,ENSG00000166562,-0.6823,8.287280788991755e-09,1.4632319138776508e-07,0.6562,1.053,0.346,0.588
CTSE,ENSG00000196188,1.4549,8.75557817566488e-09,1.5406219406358272e-07,0.6614,0.2412,0.321,0.15
EGLN2,ENSG00000269858,-1.3587,9.789238540665424e-09,1.7166248335132745e-07,0.1912,0.4904,0.111,0.322
NDUFB1,ENSG00000183648,-0.613,9.891839835382342e-09,1.7287167712311045e-07,0.7868,1.2035,0.4,0.647
TCEAL8,ENSG00000180964,-0.8541,9.970500230800439e-09,1.7365569554526323e-07,0.421,0.7612,0.225,0.461
B3GNT8,ENSG00000177191,-1.743,1.0446030555508333e-08,1.8132332768311424e-07,0.1263,0.423,0.064,0.274
SLCO4C1,ENSG00000173930,-1.2805,1.2836729774129239e-08,2.2207110296119875e-07,0.2111,0.513,0.107,0.32
GABARAPL2,ENSG00000034713,-0.6933,1.4323924202504832e-08,2.469675253438585e-07,0.6321,1.0221,0.336,0.588
CKS2,ENSG00000123975,-0.9237,1.4796905847879353e-08,2.54269238282288e-07,0.3759,0.7132,0.204,0.418
ADI1,ENSG00000182551,-0.6658,1.617404898542277e-08,2.7700754562367396e-07,0.6828,1.0833,0.354,0.607
CUTA,ENSG00000112514,-0.587,1.7705902362418212e-08,3.022356356747667e-07,0.8199,1.2316,0.421,0.673
EMC7,ENSG00000134153,-1.0515,1.8059370552943295e-08,3.0724849636100216e-07,0.2882,0.5975,0.164,0.381
FCGRT,ENSG00000104870,-0.839,1.8168475286849144e-08,3.080845743360756e-07,0.4193,0.75,0.229,0.456
CITED2,ENSG00000164442,-0.6538,1.827956228126941e-08,3.089486546090863e-07,0.6783,1.0673,0.343,0.57
CDKN1A,ENSG00000124762,1.1604,1.933923110740337e-08,3.2578678501586397e-07,0.7199,0.322,0.357,0.197
NME2,ENSG00000243678,0.512,1.984607480994128e-08,3.3323245873685714e-07,1.1847,0.8307,0.55,0.419
NUDT5,ENSG00000165609,-1.0177,2.2689900217623683e-08,3.7974171764869867e-07,0.2977,0.6028,0.168,0.382
RAB31,ENSG00000168461,1.2447,2.590315108406098e-08,4.321116567204718e-07,0.717,0.3025,0.346,0.193
CD59,ENSG00000085063,-0.4463,2.7127928732382958e-08,4.510786337442836e-07,1.1479,1.5641,0.554,0.773
ESAM,ENSG00000149564,-1.2819,2.9140663045854457e-08,4.829829894503233e-07,0.2096,0.5098,0.121,0.326
ECHDC1,ENSG00000093144,-0.7719,3.007305567322149e-08,4.968339551415177e-07,0.4798,0.8193,0.257,0.49
ACSL1,ENSG00000151726,-0.7456,3.146581371668418e-08,5.181774066548824e-07,0.4803,0.8053,0.246,0.477
CHPT1,ENSG00000111666,-1.2625,3.3262535482905135e-08,5.460156783104364e-07,0.2093,0.5023,0.114,0.323
FNIP2,ENSG00000052795,-0.8265,3.4311415054600444e-08,5.614396514348314e-07,0.4249,0.7536,0.204,0.439
ERRFI1,ENSG00000116285,0.5877,3.471061278302317e-08,5.661686618386446e-07,1.0613,0.7062,0.507,0.403
SF3B5,ENSG00000169976,-0.6566,3.491629929008583e-08,5.677213473179145e-07,0.7036,1.1091,0.361,0.616
SERPINA1,ENSG00000197249,-0.4283,3.554559569771334e-08,5.761301914664074e-07,1.3651,1.837,0.611,0.829
RPL36AL,ENSG00000165502,-0.3759,3.623279214069157e-08,5.854216541474003e-07,1.4228,1.8463,0.65,0.85
FMC1,ENSG00000164898,-0.9456,3.704193250046796e-08,5.966189629699197e-07,0.3324,0.6403,0.179,0.396
MALL,ENSG00000144063,-0.5579,4.9167254413921835e-08,7.894417286835325e-07,0.9087,1.3378,0.446,0.692
HMGCR,ENSG00000113161,-1.1759,4.9517267719214036e-08,7.925848023094135e-07,0.2335,0.5276,0.125,0.33
PCBD1,ENSG00000166228,-0.6063,5.8847015576596337e-08,9.360865821441237e-07,0.7921,1.2059,0.404,0.655
SMAGP,ENSG00000170545,-1.01,5.880113421682292e-08,9.360865821441237e-07,0.2974,0.5989,0.164,0.376
DUSP1,ENSG00000120129,-0.4729,6.28007583557146e-08,9.958959766409309e-07,1.1252,1.5617,0.518,0.74
PGRMC1,ENSG00000101856,-0.8909,6.558756712186792e-08,1.0368889842220226e-06,0.3557,0.6597,0.2,0.413
RPS21,ENSG00000171858,-0.243,6.729110374057425e-08,1.0605573344143267e-06,1.8729,2.2166,0.779,0.914
CENPX,ENSG00000169689,-0.7602,7.385458246206043e-08,1.1604429501225276e-06,0.481,0.8147,0.264,0.49
ALKBH7,ENSG00000125652,-0.644,8.048342607247055e-08,1.260743424269371e-06,0.662,1.0345,0.346,0.59
CRNDE,ENSG00000245694,-0.6365,8.29754334249601e-08,1.2958291092323557e-06,0.645,1.0027,0.336,0.578
C19orf33,ENSG00000167644,0.3652,8.380887038009388e-08,1.3048787151906739e-06,1.209,0.9386,0.561,0.513
DRAM1,ENSG00000136048,-0.5356,8.47038344707386e-08,1.3148287054702565e-06,0.919,1.3322,0.443,0.699
ZSWIM7,ENSG00000214941,-1.1194,9.76907346554271e-08,1.5118523935529652e-06,0.2402,0.5219,0.132,0.334
EZR,ENSG00000092820,0.1459,1.0580952038603611e-07,1.6325805277581187e-06,1.4872,1.3441,0.671,0.696
SBDS,ENSG00000126524,-0.6982,1.0818806664243029e-07,1.6642822946371463e-06,0.5649,0.9167,0.289,0.539
QDPR,ENSG00000151552,-1.0015,1.2288402306707287e-07,1.8847107776675235e-06,0.2799,0.5605,0.154,0.36
PON3,ENSG00000105852,-1.2504,1.2468849300387216e-07,1.906694872184212e-06,0.2052,0.4883,0.114,0.312
PRKAR1A,ENSG00000108946,-0.5874,1.2745878388383077e-07,1.9432736842585237e-06,0.8254,1.2403,0.411,0.674
TMEM59,ENSG00000116209,-0.5603,1.297491975490525e-07,1.97234135209181e-06,0.8564,1.2629,0.429,0.68
BNIP3L,ENSG00000104765,-0.6387,1.308889265662699e-07,1.98379735898966e-06,0.6205,0.9662,0.318,0.555
ETV5,ENSG00000244405,-0.9403,1.379191500817256e-07,2.0842017444703124e-06,0.3261,0.6258,0.171,0.376
ERLEC1,ENSG00000068912,-0.6302,1.4169926820269498e-07,2.130859441315521e-06,0.6794,1.0516,0.346,0.595
SSR2,ENSG00000163479,-0.5352,1.4183610917281203e-07,2.130859441315521e-06,0.8981,1.3015,0.457,0.691
SERF2,ENSG00000140264,-0.2263,1.453290064018732e-07,2.176969197938264e-06,1.8495,2.1636,0.782,0.904
HMGB1,ENSG00000189403,-0.3342,1.614207002488271e-07,2.4109870868560283e-06,1.4342,1.808,0.675,0.849
TMEM41B,ENSG00000166471,-0.6697,1.714748112752971e-07,2.553732116905729e-06,0.5567,0.8857,0.286,0.517
NFKBIZ,ENSG00000144802,-0.7574,1.7528049754680256e-07,2.5968744901806777e-06,0.4915,0.831,0.246,0.459
HYI,ENSG00000178922,-0.7437,1.7538253174244748e-07,2.5968744901806777e-06,0.452,0.757,0.243,0.459
NEDD9,ENSG00000111859,0.637,1.838470700247085e-07,2.7143857637556096e-06,0.9685,0.6228,0.464,0.367
MACF1,ENSG00000127603,0.4915,1.8796273117104677e-07,2.7671991769536917e-06,1.168,0.8308,0.529,0.469
ATP5F1A,ENSG00000152234,-0.646,1.8914106000548104e-07,2.768680245892198e-06,0.6461,1.0112,0.332,0.582
HMGN2,ENSG00000198830,-0.5491,1.88618626476139e-07,2.768680245892198e-06,0.8683,1.2705,0.436,0.677
FLNA,ENSG00000196924,0.5882,1.8985277767354235e-07,2.771203328655286e-06,0.9477,0.6304,0.468,0.387
CSTB,ENSG00000160213,-0.3029,1.912513442392534e-07,2.783709367425734e-06,1.6195,1.9979,0.721,0.884
GCHFR,ENSG00000137880,-0.87,2.082414736688086e-07,3.022442631950109e-06,0.3598,0.6577,0.189,0.402
NDUFB8,ENSG00000166136,-0.9316,2.1123180124171103e-07,3.05720843599975e-06,0.3299,0.6293,0.182,0.385
FAM177A1,ENSG00000151327,-0.4721,2.1600441116565242e-07,3.117501866767197e-06,1.0856,1.5059,0.525,0.761
MPC1,ENSG00000060762,-0.7682,2.1760352136229357e-07,3.131784013331833e-06,0.4278,0.7287,0.225,0.446
IRF2BP2,ENSG00000168264,-0.7595,2.410569657343562e-07,3.459638798723805e-06,0.4552,0.7706,0.232,0.457
SELENOW,ENSG00000178980,0.1165,2.450730968271369e-07,3.5074807005510565e-06,1.5078,1.3908,0.689,0.718
TMC5,ENSG00000103534,0.5348,2.5248780126754464e-07,3.6035620080906786e-06,1.0401,0.7179,0.5,0.419
GDF15,ENSG00000130513,0.7502,2.582538229130385e-07,3.675645823067013e-06,0.8941,0.5315,0.425,0.294
ALDH9A1,ENSG00000143149,-1.5595,2.6305216045704904e-07,3.733596686266072e-06,0.1334,0.3934,0.082,0.266
ALOX15B,ENSG00000179593,-0.6682,2.679998573661456e-07,3.7829210635913625e-06,0.5585,0.8876,0.282,0.503
ENSA,ENSG00000143420,-0.591,2.67809995985698e-07,3.7829210635913625e-06,0.7659,1.1537,0.396,0.639
COLEC12,ENSG00000158270,-1.2856,2.8316873936508776e-07,3.986084884541975e-06,0.1804,0.44,0.082,0.274
RNASEH2C,ENSG00000172922,-0.9646,2.853611031763695e-07,4.000844311218126e-06,0.2931,0.572,0.168,0.363
TSTD1,ENSG00000215845,-0.475,2.857745936584375e-07,4.000844311218126e-06,1.0546,1.4658,0.521,0.749
KCNJ15,ENSG00000157551,-0.7513,2.996785380798601e-07,4.184098719169351e-06,0.4193,0.7059,0.204,0.423
TMEM9B,ENSG00000175348,-1.0338,3.0477736595177675e-07,4.243756385529076e-06,0.2507,0.5133,0.139,0.337
ANXA1,ENSG00000135046,0.2455,3.0636855902381404e-07,4.254382854768531e-06,1.3631,1.1498,0.632,0.603
PXMP4,ENSG00000101417,-1.0609,3.2999141585487796e-07,4.570069796933593e-06,0.2556,0.5333,0.139,0.334
NAA38,ENSG00000183011,-0.5389,3.3446524090269397e-07,4.619576364940972e-06,0.8493,1.2339,0.432,0.669
HLA-DRB1,ENSG00000196126,-0.4516,3.355759565632168e-07,4.622491326600021e-06,1.1172,1.5278,0.536,0.749
PSMA3,ENSG00000100567,-0.6848,3.455836134409276e-07,4.747616593207181e-06,0.5544,0.8912,0.289,0.52
SNRPB2,ENSG00000125870,-0.8152,3.5457315721827604e-07,4.858125018100006e-06,0.3781,0.6653,0.207,0.412
RSBN1L,ENSG00000187257,-1.2013,3.635210438016746e-07,4.967476391098415e-06,0.2044,0.4701,0.114,0.302
TMEM125,ENSG00000179178,-0.5741,4.291138283047525e-07,5.84824098098095e-06,0.6808,1.0137,0.357,0.576
RPSA,ENSG00000168028,-0.2064,4.3092683332719105e-07,5.857412882632559e-06,1.8563,2.1418,0.782,0.896
ADH5,ENSG00000197894,-0.6816,4.3732347282240297e-07,5.928675470610835e-06,0.5156,0.8271,0.282,0.493
RAB27B,ENSG00000041353,1.2402,4.793163176607148e-07,6.480861158265139e-06,0.6303,0.2668,0.318,0.172
XBP1,ENSG00000100219,-0.5258,5.147776956737975e-07,6.942067717511736e-06,0.8958,1.2897,0.443,0.679
LMNA,ENSG00000160789,0.2602,5.17877143204583e-07,6.965583146034416e-06,1.3194,1.1017,0.621,0.595
MRPL57,ENSG00000173141,-0.5854,5.246314079719818e-07,7.0380056766580735e-06,0.732,1.0984,0.382,0.618
MDK,ENSG00000110492,2.7428,5.291290430612703e-07,7.079856831377101e-06,0.4315,0.0644,0.211,0.042
CDK2AP2,ENSG00000167797,-0.614,5.388746208444799e-07,7.191526758179059e-06,0.6555,1.0033,0.354,0.567
KLF13,ENSG00000169926,-0.9246,5.836275482249567e-07,7.768596742952921e-06,0.3081,0.5849,0.168,0.364
C1orf210,ENSG00000253313,-1.499,5.907410267427128e-07,7.842964846005318e-06,0.1371,0.3876,0.075,0.258
POLR3H,ENSG00000100413,-1.1035,5.950022909450804e-07,7.879179821844905e-06,0.2225,0.4782,0.118,0.307
ALDOA,ENSG00000149925,-0.5291,6.593693373339115e-07,8.70909937074971e-06,0.9354,1.3497,0.45,0.697
TMEM230,ENSG00000089063,-0.7646,7.102802099163202e-07,9.35748645782065e-06,0.4071,0.6918,0.229,0.431
CLN3,ENSG00000188603,-2.3542,7.238590722776779e-07,9.511989548242222e-06,0.0615,0.3149,0.039,0.213
ELAPOR2,ENSG00000164659,-0.8828,7.458010316834329e-07,9.775320665279281e-06,0.3106,0.5729,0.146,0.348
GUCD1,ENSG00000138867,-1.1893,7.502803114146448e-07,9.80900824439808e-06,0.2034,0.4639,0.121,0.303
AP2S1,ENSG00000042753,-0.6742,7.673844027456431e-07,1.0007160054078971e-05,0.5113,0.8159,0.275,0.492
SERPING1,ENSG00000149131,-0.8856,8.009304321349803e-07,1.041817863369501e-05,0.3242,0.5991,0.164,0.364
TMBIM6,ENSG00000139644,-0.4013,8.156979340021997e-07,1.0583474709351774e-05,1.3066,1.7257,0.611,0.824
TMEM87A,ENSG00000103978,-0.5505,8.214062963263477e-07,1.0630694081926384e-05,0.7407,1.0848,0.371,0.607
TOMM20,ENSG00000173726,-0.5848,8.23646976231704e-07,1.0632909959493707e-05,0.76,1.1399,0.386,0.631
ITGA3,ENSG00000005884,0.8685,8.606707131563724e-07,1.108302286766276e-05,0.7777,0.4259,0.382,0.269
SNRPN,ENSG00000128739,-0.857,8.690975792996126e-07,1.1163558406103522e-05,0.3268,0.592,0.182,0.377
TMBIM4,ENSG00000155957,-0.6475,9.467970050987913e-07,1.2131279332163565e-05,0.5779,0.9053,0.307,0.529
GPR160,ENSG00000173890,-0.9017,1.0048945047546795e-06,1.2843651655297371e-05,0.2964,0.5539,0.161,0.351
PFKFB2,ENSG00000123836,-1.112,1.047568406167842e-06,1.3322788294283101e-05,0.2102,0.4544,0.104,0.291
F3,ENSG00000117525,-0.6035,1.0456509877089405e-06,1.3322788294283101e-05,0.6485,0.9854,0.325,0.543
SPCS2,ENSG00000118363,-0.5593,1.056561192514318e-06,1.3403978783058186e-05,0.7087,1.0444,0.368,0.586
HLA-DQB1,ENSG00000179344,-0.6029,1.0714965727771198e-06,1.3526656980169144e-05,0.6397,0.9716,0.336,0.553
C11orf54,ENSG00000182919,-1.1533,1.070396047478942e-06,1.3526656980169144e-05,0.2087,0.4642,0.114,0.296
WWC3,ENSG00000047644,-0.8257,1.1038897014395887e-06,1.3901434524501487e-05,0.3306,0.5861,0.164,0.361
ATRAID,ENSG00000138085,-0.6323,1.1338766792800846e-06,1.4244152513792358e-05,0.5945,0.9215,0.311,0.542
SULT1A1,ENSG00000196502,-0.9924,1.1487210132203863e-06,1.4395435526649622e-05,0.2658,0.529,0.146,0.333
PAIP2,ENSG00000120727,-0.7927,1.304576916453828e-06,1.630879853221355e-05,0.3683,0.6381,0.207,0.403
MCCC1,ENSG00000078070,-0.8132,1.336465121578601e-06,1.6666887851142845e-05,0.3359,0.5903,0.164,0.363
RAD21,ENSG00000164754,-0.6871,1.3887507746657341e-06,1.727700116279066e-05,0.4824,0.7767,0.25,0.466
SLC25A6,ENSG00000169100,-0.3405,1.400277970134917e-06,1.7378329010998074e-05,1.4511,1.8373,0.657,0.842
BTF3,ENSG00000145741,-0.3728,1.413423416187876e-06,1.7499203644273028e-05,1.4137,1.8305,0.646,0.845
EFNA1,ENSG00000169242,-0.6538,1.5160111800474926e-06,1.872419577664427e-05,0.5305,0.8347,0.271,0.483
RASSF7,ENSG00000099849,-0.7438,1.5251176428817768e-06,1.879149747991983e-05,0.413,0.6916,0.225,0.424
RPS26,ENSG00000197728,-0.2491,1.5525570239618345e-06,1.9083822940468673e-05,1.8271,2.1715,0.764,0.901
PMVK,ENSG00000163344,-0.853,1.5685625771123418e-06,1.9234545396666376e-05,0.3234,0.5841,0.182,0.374
BNIP3,ENSG00000176171,-0.7326,1.613450954106074e-06,1.9737883338564307e-05,0.4219,0.7011,0.229,0.432
TMEM245,ENSG00000106771,-0.6574,1.6480290438469346e-06,2.0113000539870668e-05,0.5126,0.8085,0.254,0.465
HSD17B12,ENSG00000149084,-0.7188,1.7255807217381019e-06,2.100955864523784e-05,0.4315,0.7103,0.236,0.438
DPM2,ENSG00000136908,-0.7234,1.7473675710848983e-06,2.117446834960898e-05,0.423,0.6984,0.236,0.434
FBP1,ENSG00000165140,-0.6318,1.744396141346009e-06,2.117446834960898e-05,0.5439,0.8428,0.286,0.494
HLA-DMA,ENSG00000204257,-0.6548,1.9563890190681185e-06,2.3596072253455385e-05,0.5255,0.8274,0.275,0.484
ATP5MG,ENSG00000167283,-0.3244,1.9556525082694232e-06,2.3596072253455385e-05,1.452,1.8181,0.675,0.847
HSD17B11,ENSG00000198189,-0.7417,1.9611213078553305e-06,2.359775475353791e-05,0.4244,0.7097,0.225,0.419
ACADL,ENSG00000115361,-0.9588,1.9929937404190077e-06,2.3925237939889863e-05,0.2711,0.5269,0.136,0.32
TMOD3,ENSG00000138594,0.8106,2.007793908651244e-06,2.404672518100254e-05,0.7429,0.4235,0.382,0.269
NDUFB5,ENSG00000136521,-0.8181,2.038350061489317e-06,2.4355913060307232e-05,0.3421,0.6032,0.186,0.384
SCPEP1,ENSG00000121064,-0.9918,2.1199539100601198e-06,2.5272211577468437e-05,0.2414,0.4801,0.125,0.31
DHCR7,ENSG00000172893,-0.9421,2.1691650681298635e-06,2.5799004907526013e-05,0.2667,0.5125,0.143,0.328
UBL5,ENSG00000198258,-0.4035,2.179355974615808e-06,2.5860348724194046e-05,1.2148,1.6069,0.589,0.794
CFAP68,ENSG00000137720,-1.0633,2.2109646329405557e-06,2.617496839642529e-05,0.2213,0.4627,0.125,0.302
SERP1,ENSG00000120742,-0.3639,2.220719955870483e-06,2.6230020996005842e-05,1.3556,1.7446,0.643,0.834
PTP4A2,ENSG00000184007,-0.5754,2.2971109954131515e-06,2.702751265115162e-05,0.6613,0.9854,0.35,0.564
ANXA3,ENSG00000138772,0.9973,2.298758861143102e-06,2.702751265115162e-05,0.6702,0.3357,0.339,0.211
ATP5MJ,ENSG00000156411,-0.4639,2.497423261332822e-06,2.9296257344127946e-05,1.0327,1.4245,0.511,0.737
NDUFB10,ENSG00000140990,-0.5701,2.546224757262701e-06,2.9800689755844552e-05,0.703,1.0438,0.361,0.596
CDS1,ENSG00000163624,-1.0537,2.5954576681438424e-06,3.030786704300696e-05,0.2299,0.4773,0.132,0.307
GPRC5C,ENSG00000170412,-0.9025,2.723370730205192e-06,3.172943041223192e-05,0.2818,0.5269,0.15,0.337
EDNRB,ENSG00000136160,-2.4221,2.765510540900335e-06,3.214749583517177e-05,0.0548,0.2942,0.032,0.197
CTSS,ENSG00000163131,-0.8915,2.818717013167569e-06,3.269202711885998e-05,0.2826,0.5244,0.15,0.336
TM7SF2,ENSG00000149809,-0.7762,2.8456872355200017e-06,3.2930497784012996e-05,0.3779,0.6473,0.207,0.398
CD9,ENSG00000010278,-0.3834,2.9916692985157227e-06,3.454201540623322e-05,1.404,1.8314,0.636,0.851
MIR4435-2HG,ENSG00000172965,1.8464,3.4669653220127836e-06,3.994006238677507e-05,0.4496,0.125,0.229,0.07
AQP4,ENSG00000171885,-0.6505,3.4867934262862953e-06,4.00136882276943e-05,0.5054,0.7934,0.257,0.467
RILP,ENSG00000167705,-1.0921,3.488931943559176e-06,4.00136882276943e-05,0.2149,0.4582,0.125,0.298
